game_id,season,date,home_team,away_team,home_conf,away_conf,home_win,home_pts,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pace,home_off_rating,home_def_rating,away_pts,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_pace,away_off_rating,away_def_rating
2022_0328,2022-23,2022-12-03,DAL,BKN,West,East,0,94,36,88,0.409,9,27,0.333,13,17,0.765,9,38,47,23,7,6,20,16,102.1,104.7,111.9,97,36,88,0.409,17,45,0.378,8,10,0.8,10,28,38,25,5,5,16,17,101.9,107.1,117.2
2022_0329,2022-23,2022-12-03,CHA,MIL,East,East,0,101,35,83,0.422,13,47,0.277,18,21,0.857,8,40,48,34,5,6,11,17,100.5,109.4,112.8,102,36,88,0.409,13,35,0.371,17,22,0.773,11,33,44,25,9,3,15,15,102.7,107.5,109.8
2022_0330,2022-23,2022-12-03,ORL,NOP,East,West,1,106,42,81,0.519,10,30,0.333,12,18,0.667,9,35,44,30,5,6,14,19,105.0,113.3,107.6,103,37,86,0.43,11,32,0.344,18,25,0.72,14,35,49,28,10,3,11,20,96.5,104.5,116.2
2022_0331,2022-23,2022-12-04,DEN,MEM,West,West,1,126,46,84,0.548,17,45,0.378,17,23,0.739,7,32,39,28,9,2,14,23,107.2,104.2,108.6,119,43,90,0.478,15,39,0.385,18,23,0.783,8,31,39,23,8,6,15,18,105.3,112.5,114.9
2022_0332,2022-23,2022-12-04,WAS,SAC,East,West,1,120,47,95,0.495,11,31,0.355,15,22,0.682,3,32,35,24,10,6,13,21,96.0,107.7,107.4,98,34,80,0.425,15,37,0.405,15,19,0.789,13,36,49,28,6,5,9,17,100.8,104.5,113.2
2022_0333,2022-23,2022-12-04,MIN,MIA,West,East,1,109,41,83,0.494,13,37,0.351,14,17,0.824,8,34,42,28,2,5,13,17,99.8,116.3,105.5,98,37,89,0.416,11,42,0.262,13,18,0.722,11,30,41,23,6,8,18,22,98.1,109.2,109.7
2022_0334,2022-23,2022-12-04,ATL,TOR,East,East,1,122,45,90,0.5,12,34,0.353,20,25,0.8,7,33,40,19,5,3,14,19,100.5,111.9,112.6,100,37,88,0.42,16,38,0.421,10,14,0.714,9,36,45,20,8,3,17,19,102.9,108.6,109.1
2022_0335,2022-23,2022-12-04,MIL,WAS,East,East,0,100,36,80,0.45,11,31,0.355,17,24,0.708,13,35,48,26,6,3,9,20,102.4,110.5,105.6,116,41,91,0.451,16,41,0.39,18,23,0.783,5,30,35,22,11,6,15,22,103.0,110.7,108.4
2022_0336,2022-23,2022-12-04,UTA,LAC,West,West,0,101,36,89,0.404,12,35,0.343,17,23,0.739,14,34,48,29,8,4,18,24,99.4,108.1,108.2,112,41,85,0.482,16,43,0.372,14,19,0.737,10,35,45,23,5,4,15,18,102.9,113.2,105.6
2022_0337,2022-23,2022-12-04,IND,NYK,East,East,0,107,38,87,0.437,13,32,0.406,18,23,0.783,10,36,46,17,8,6,12,19,97.7,111.5,115.6,113,42,87,0.483,12,31,0.387,17,22,0.773,8,33,41,22,7,5,13,18,98.8,115.4,102.6
2022_0338,2022-23,2022-12-04,DAL,POR,West,West,1,116,41,91,0.451,14,40,0.35,20,26,0.769,13,31,44,24,7,6,20,16,99.0,107.3,113.6,113,39,89,0.438,16,45,0.356,19,23,0.826,9,36,45,28,6,6,14,20,103.2,103.8,103.7
2022_0339,2022-23,2022-12-05,IND,BOS,East,East,0,109,38,83,0.458,12,35,0.343,21,28,0.75,8,40,48,27,8,5,13,19,102.4,113.2,115.2,116,42,94,0.447,15,40,0.375,17,20,0.85,11,40,51,30,7,2,17,16,103.8,112.1,108.6
2022_0340,2022-23,2022-12-05,LAL,WAS,West,East,0,107,41,93,0.441,10,33,0.303,15,21,0.714,9,36,45,25,9,3,13,25,96.6,118.3,98.4,113,40,87,0.46,17,51,0.333,16,23,0.696,7,36,43,19,3,8,15,19,104.6,106.9,109.8
2022_0341,2022-23,2022-12-05,CLE,UTA,East,West,1,109,38,85,0.447,12,32,0.375,21,26,0.808,11,33,44,27,7,6,13,24,98.4,114.5,105.4,104,39,86,0.453,11,35,0.314,15,21,0.714,5,37,42,25,9,2,12,17,105.6,107.3,109.8
2022_0342,2022-23,2022-12-05,SAC,CHI,West,East,1,109,40,91,0.44,13,33,0.394,16,21,0.762,9,32,41,22,7,3,9,28,89.9,107.9,108.2,108,36,83,0.434,14,40,0.35,22,27,0.815,12,32,44,27,9,3,15,11,102.0,111.6,115.7
2022_0343,2022-23,2022-12-05,GSW,BOS,West,East,0,119,45,87,0.517,11,34,0.324,18,23,0.783,10,32,42,24,7,2,14,18,99.4,109.6,113.9,127,45,89,0.506,11,34,0.324,26,33,0.788,9,34,43,23,4,4,17,21,95.5,111.7,114.0
2022_0344,2022-23,2022-12-05,MIA,UTA,East,West,1,119,44,93,0.473,14,35,0.4,17,22,0.773,11,33,44,23,4,3,19,15,97.7,112.7,104.0,99,34,86,0.395,19,48,0.396,12,16,0.75,9,30,39,26,4,3,9,18,101.6,104.9,109.7
2022_0345,2022-23,2022-12-05,HOU,PHI,West,East,1,118,43,92,0.467,14,36,0.389,18,24,0.75,11,37,48,25,9,2,10,14,101.1,107.4,108.4,103,36,77,0.468,15,38,0.395,16,21,0.762,10,31,41,15,6,5,14,17,101.2,109.3,112.1
2022_0346,2022-23,2022-12-06,MEM,MIA,West,East,0,94,35,87,0.402,12,37,0.324,12,16,0.75,9,36,45,29,7,1,15,16,103.2,113.8,109.5,116,43,88,0.489,15,45,0.333,15,21,0.714,9,34,43,25,5,2,11,19,101.4,110.0,108.4
2022_0347,2022-23,2022-12-06,TOR,LAC,East,West,0,87,29,76,0.382,17,46,0.37,12,16,0.75,8,38,46,26,7,7,15,22,104.5,110.5,108.6,115,39,90,0.433,17,39,0.436,20,23,0.87,12,29,41,17,2,4,12,19,92.4,105.5,121.1
2022_0348,2022-23,2022-12-06,NOP,LAC,West,West,1,115,43,89,0.483,16,39,0.41,13,17,0.765,11,32,43,23,7,6,14,20,99.2,111.5,106.8,100,39,87,0.448,12,34,0.353,10,14,0.714,10,39,49,16,6,6,17,22,94.8,119.9,107.1
2022_0349,2022-23,2022-12-06,BOS,SAS,East,West,0,119,45,90,0.5,9,34,0.265,20,28,0.714,8,36,44,18,6,6,11,20,97.7,112.8,106.5,127,48,99,0.485,15,35,0.429,16,22,0.727,9,33,42,30,8,3,10,20,98.0,108.6,100.1
2022_0350,2022-23,2022-12-06,POR,ORL,West,East,0,104,40,89,0.449,10,36,0.278,14,18,0.778,6,39,45,26,10,3,10,25,101.7,111.6,113.7,108,38,87,0.437,12,32,0.375,20,25,0.8,9,30,39,24,8,5,13,18,97.7,108.3,100.9
2022_0351,2022-23,2022-12-06,GSW,LAL,West,West,0,111,39,91,0.429,15,45,0.333,18,25,0.72,11,31,42,26,7,6,15,20,97.2,112.6,115.5,112,42,84,0.5,10,40,0.25,18,23,0.783,13,32,45,29,8,5,14,18,98.0,105.2,105.4
2022_0352,2022-23,2022-12-06,MIL,CHA,East,East,1,121,46,88,0.523,17,37,0.459,12,15,0.8,9,35,44,23,3,7,15,20,101.9,115.8,107.0,106,37,84,0.44,14,43,0.326,18,23,0.783,8,33,41,23,8,2,16,22,107.1,111.2,110.9
2022_0353,2022-23,2022-12-06,CHA,WAS,East,East,0,113,43,86,0.5,11,31,0.355,16,20,0.8,11,29,40,22,8,3,14,21,96.5,112.1,114.8,118,45,89,0.506,14,43,0.326,14,18,0.778,12,36,48,18,9,4,8,22,105.5,105.2,113.3
2022_0354,2022-23,2022-12-07,UTA,SAC,West,West,1,98,36,82,0.439,9,31,0.29,17,22,0.773,7,34,41,20,5,4,8,20,101.4,105.9,114.9,97,36,88,0.409,12,33,0.364,13,17,0.765,10,30,40,23,7,6,18,21,96.8,107.1,105.1
2022_0355,2022-23,2022-12-07,SAC,PHI,West,East,0,116,39,85,0.459,15,44,0.341,23,29,0.793,13,35,48,24,3,5,7,19,97.0,110.3,114.6,121,44,96,0.458,15,39,0.385,18,25,0.72,8,31,39,35,8,6,12,19,102.2,114.2,104.6
2022_0356,2022-23,2022-12-07,IND,BKN,East,East,0,100,35,83,0.422,12,38,0.316,18,25,0.72,14,42,56,27,10,2,11,23,104.9,102.3,107.9,125,45,89,0.506,18,42,0.429,17,24,0.708,6,26,32,31,6,6,13,21,100.5,102.7,112.5
2022_0357,2022-23,2022-12-07,LAC,MIN,West,West,0,105,40,89,0.449,10,34,0.294,15,19,0.789,8,39,47,15,5,6,13,16,100.1,111.5,106.7,107,35,86,0.407,12,33,0.364,25,32,0.781,11,29,40,26,10,3,12,24,102.2,113.1,109.6
2022_0358,2022-23,2022-12-07,MIN,MIL,West,East,1,111,42,88,0.477,15,36,0.417,12,17,0.706,11,35,46,24,7,7,14,22,95.7,114.6,106.7,103,40,84,0.476,9,31,0.29,14,18,0.778,11,36,47,20,8,6,8,19,95.6,119.0,105.8
2022_0359,2022-23,2022-12-07,SAS,PHI,West,East,1,106,39,84,0.464,12,32,0.375,16,21,0.762,11,33,44,24,8,5,13,23,102.4,119.7,119.2,98,41,86,0.477,11,35,0.314,8,10,0.625,8,31,39,29,7,3,12,21,97.4,113.1,122.6
2022_0360,2022-23,2022-12-07,CHI,BKN,East,East,0,114,40,90,0.444,13,36,0.361,21,29,0.724,13,36,49,22,8,4,13,19,95.8,108.8,101.1,115,44,86,0.512,13,37,0.351,14,19,0.737,12,37,49,15,7,3,13,19,105.6,103.4,115.3
2022_0361,2022-23,2022-12-07,BKN,SAS,East,West,1,116,43,84,0.512,13,36,0.361,17,23,0.739,11,35,46,18,7,7,20,17,96.0,105.9,114.1,97,38,82,0.463,14,42,0.333,8,10,0.7,9,37,46,25,7,5,17,23,104.1,116.6,101.7
2022_0362,2022-23,2022-12-08,OKC,BOS,West,East,0,106,38,82,0.463,10,29,0.345,20,27,0.741,11,32,43,22,7,5,17,19,95.9,120.4,100.2,109,40,85,0.471,11,32,0.344,18,22,0.818,11,34,45,23,7,4,9,26,103.7,107.1,108.3
2022_0363,2022-23,2022-12-08,ORL,MIN,East,West,1,117,42,88,0.477,15,36,0.417,18,24,0.75,8,33,41,34,8,5,12,20,104.3,107.8,110.2,101,39,85,0.459,14,39,0.359,9,12,0.75,9,34,43,21,7,4,13,15,102.3,113.3,105.0
2022_0364,2022-23,2022-12-08,ORL,POR,East,West,0,98,34,85,0.4,16,44,0.364,14,18,0.778,7,30,37,26,5,4,11,17,103.5,119.9,112.9,111,41,86,0.477,13,35,0.371,16,21,0.762,9,37,46,30,7,4,14,19,97.3,112.9,111.0
2022_0365,2022-23,2022-12-08,MIN,WAS,West,East,0,102,39,89,0.438,12,33,0.364,12,17,0.706,9,36,45,22,8,2,11,19,100.7,106.9,108.4,107,39,90,0.433,11,29,0.379,18,24,0.75,13,32,45,21,9,5,11,20,106.4,100.8,118.1
2022_0366,2022-23,2022-12-08,GSW,CHI,West,East,0,116,44,91,0.484,13,34,0.382,15,22,0.682,12,32,44,21,7,4,12,17,99.7,115.6,108.3,121,42,90,0.467,13,35,0.371,24,30,0.8,9,29,38,28,8,3,24,23,98.6,112.9,104.9
2022_0367,2022-23,2022-12-08,DET,ATL,East,East,0,92,36,80,0.45,11,32,0.344,9,12,0.75,13,33,46,31,8,4,10,15,98.5,115.8,107.7,96,34,84,0.405,14,39,0.359,14,18,0.778,10,36,46,29,3,6,13,16,98.9,112.5,119.2
2022_0368,2022-23,2022-12-08,OKC,CLE,West,East,0,108,36,84,0.429,16,39,0.41,20,26,0.769,9,33,42,23,6,3,16,16,96.4,115.0,108.8,114,44,90,0.489,12,36,0.333,14,19,0.737,9,33,42,18,6,4,11,19,98.6,118.7,110.0
2022_0369,2022-23,2022-12-08,NOP,GSW,West,West,0,104,37,88,0.42,15,41,0.366,15,21,0.714,8,34,42,21,4,6,17,15,99.4,105.2,118.0,108,41,91,0.451,11,32,0.344,15,20,0.75,15,36,51,29,11,8,14,22,94.8,115.5,115.9
2022_0370,2022-23,2022-12-09,DEN,POR,West,West,1,121,44,92,0.478,11,36,0.306,22,30,0.733,10,34,44,23,7,3,17,19,100.3,108.9,114.4,105,40,86,0.465,15,36,0.417,10,13,0.769,8,31,39,19,7,3,17,24,100.2,106.1,108.9
2022_0371,2022-23,2022-12-09,MEM,DEN,West,West,1,117,47,95,0.495,11,27,0.407,12,16,0.75,11,33,44,30,5,4,11,16,97.0,108.3,115.4,98,38,86,0.442,14,43,0.326,8,11,0.727,12,36,48,20,7,5,11,21,96.8,112.3,108.8
2022_0372,2022-23,2022-12-09,DAL,LAC,West,West,0,104,36,87,0.414,16,43,0.372,16,20,0.8,6,39,45,23,6,3,17,19,99.8,102.7,113.5,121,44,90,0.489,10,34,0.294,23,28,0.821,10,38,48,29,6,7,19,18,100.7,109.6,104.9
2022_0373,2022-23,2022-12-09,CLE,SAC,East,West,0,112,39,85,0.459,14,38,0.368,20,28,0.714,9,31,40,23,5,3,12,21,99.4,117.3,101.2,113,41,93,0.441,12,35,0.343,19,26,0.731,12,34,46,25,6,3,19,21,100.3,111.2,120.1
2022_0374,2022-23,2022-12-09,NOP,UTA,West,West,0,102,38,88,0.432,14,39,0.359,12,16,0.75,8,31,39,27,6,2,12,17,99.5,109.7,112.8,120,43,93,0.462,8,25,0.32,26,32,0.812,7,38,45,24,8,5,16,21,103.6,105.2,106.4
2022_0375,2022-23,2022-12-09,IND,SAC,East,West,0,108,41,92,0.446,10,29,0.345,16,22,0.727,8,31,39,21,8,2,14,22,97.9,104.0,115.7,111,40,100,0.4,14,48,0.292,17,22,0.773,8,34,42,19,8,4,18,20,102.8,107.9,107.1
2022_0376,2022-23,2022-12-09,DAL,MIN,West,West,1,109,39,89,0.438,14,38,0.368,17,22,0.773,6,28,34,26,6,3,14,23,99.6,106.0,116.6,96,36,88,0.409,9,29,0.31,15,20,0.75,11,33,44,24,9,3,13,19,98.7,112.4,104.2
2022_0377,2022-23,2022-12-10,MIL,PHX,East,West,0,111,46,93,0.495,10,30,0.333,9,12,0.75,8,42,50,31,6,7,15,17,99.3,106.6,106.3,112,39,84,0.464,13,38,0.342,21,30,0.7,9,34,43,26,11,4,13,22,101.4,113.7,102.3
2022_0378,2022-23,2022-12-10,GSW,ATL,West,East,1,122,42,93,0.452,15,43,0.349,23,31,0.742,11,30,41,25,7,6,8,19,94.4,109.6,105.0,118,39,82,0.476,14,43,0.326,26,34,0.765,9,30,39,22,8,6,14,25,97.3,104.9,112.4
2022_0379,2022-23,2022-12-10,CHI,MIN,East,West,0,97,36,90,0.4,13,35,0.371,12,16,0.75,11,33,44,28,6,2,12,27,100.9,107.9,117.5,109,40,87,0.46,12,38,0.316,17,22,0.773,8,37,45,30,8,6,12,16,103.3,110.4,109.3
2022_0380,2022-23,2022-12-10,CHA,MIN,East,West,1,123,48,93,0.516,13,37,0.351,14,19,0.737,14,35,49,28,11,4,15,25,95.2,112.9,113.8,111,42,87,0.483,9,26,0.346,18,22,0.818,7,35,42,23,6,4,16,18,99.9,112.5,111.5
2022_0381,2022-23,2022-12-10,WAS,MIA,East,East,0,107,38,91,0.418,16,48,0.333,15,20,0.75,7,36,43,24,8,7,18,22,101.7,110.9,106.4,122,45,85,0.529,15,43,0.349,17,21,0.81,12,36,48,22,9,8,9,22,105.4,105.2,105.6
2022_0382,2022-23,2022-12-10,CLE,IND,East,East,1,111,41,91,0.451,15,37,0.405,14,21,0.667,8,34,42,28,6,5,13,22,97.9,110.1,107.7,106,40,89,0.449,12,41,0.293,14,20,0.7,7,33,40,24,5,5,14,21,99.2,107.7,117.9
2022_0383,2022-23,2022-12-10,DAL,SAC,West,West,1,126,45,87,0.517,13,36,0.361,23,28,0.821,13,37,50,23,7,4,16,12,98.6,109.1,114.9,109,36,85,0.424,11,38,0.289,26,34,0.765,11,30,41,27,7,3,16,19,106.5,107.7,111.8
2022_0384,2022-23,2022-12-10,IND,SAS,East,West,0,94,35,89,0.393,12,34,0.353,12,16,0.75,13,29,42,20,9,6,16,19,98.4,103.4,114.2,118,42,91,0.462,14,42,0.333,20,27,0.741,6,35,41,26,11,7,15,17,100.6,112.1,105.7
2022_0385,2022-23,2022-12-11,MIL,LAC,East,West,1,121,44,94,0.468,15,38,0.395,18,24,0.75,6,37,43,25,9,4,11,22,100.4,102.4,111.7,107,38,89,0.427,12,33,0.364,19,26,0.731,8,30,38,37,6,3,16,19,102.6,116.4,105.8
2022_0386,2022-23,2022-12-11,GSW,CLE,West,East,0,99,37,82,0.451,13,35,0.371,12,15,0.8,12,37,49,20,5,5,20,20,99.6,106.9,114.0,114,44,91,0.484,13,39,0.333,13,17,0.765,11,37,48,24,4,1,8,17,101.4,109.2,108.3
2022_0387,2022-23,2022-12-11,PHI,BOS,East,East,1,121,46,92,0.5,12,37,0.324,17,21,0.81,12,36,48,24,7,3,10,20,99.4,109.4,112.0,108,42,90,0.467,9,30,0.3,15,23,0.652,8,32,40,28,7,8,15,18,97.5,106.1,111.0
2022_0388,2022-23,2022-12-11,GSW,BKN,West,East,0,104,37,83,0.446,18,45,0.4,12,18,0.667,9,29,38,23,6,6,16,19,99.6,102.3,106.2,113,43,92,0.467,14,38,0.368,13,18,0.722,6,35,41,24,7,5,11,17,100.4,105.1,111.1
2022_0389,2022-23,2022-12-11,PHI,BKN,East,East,1,118,41,92,0.446,14,42,0.333,22,28,0.786,10,32,42,23,6,5,12,18,97.3,114.5,101.4,112,44,94,0.468,9,30,0.3,15,19,0.789,12,34,46,17,9,2,13,22,96.3,104.2,115.2
2022_0390,2022-23,2022-12-11,LAC,DEN,West,West,0,96,37,84,0.44,11,31,0.355,11,16,0.688,5,36,41,24,7,5,11,16,103.6,112.0,107.8,103,38,84,0.452,12,32,0.375,15,19,0.789,12,35,47,20,9,5,14,20,105.3,107.9,108.4
2022_0391,2022-23,2022-12-11,CHI,ORL,East,East,1,106,40,87,0.46,15,41,0.366,11,16,0.688,6,31,37,21,7,6,12,22,95.5,117.5,116.8,102,34,88,0.386,13,35,0.371,21,26,0.808,13,35,48,27,6,5,17,25,99.9,109.1,110.8
2022_0392,2022-23,2022-12-11,PHI,OKC,East,West,0,96,38,80,0.475,11,33,0.333,9,14,0.643,11,29,40,24,8,5,9,21,97.2,109.6,113.5,109,39,89,0.438,14,39,0.359,17,20,0.85,5,33,38,23,5,4,7,15,97.2,119.1,110.6
2022_0393,2022-23,2022-12-12,PHI,CHA,East,East,1,102,38,83,0.458,8,27,0.296,18,24,0.75,11,34,45,20,7,5,8,20,99.7,110.3,108.7,95,34,91,0.374,12,32,0.375,15,20,0.75,7,37,44,25,5,6,17,20,100.5,115.2,101.9
2022_0394,2022-23,2022-12-12,ORL,GSW,East,West,0,99,37,80,0.463,13,38,0.342,12,16,0.75,11,32,43,22,7,2,13,19,105.8,109.6,111.7,114,40,88,0.455,11,34,0.324,23,29,0.793,6,34,40,31,9,4,11,17,99.9,101.9,109.8
2022_0395,2022-23,2022-12-12,NYK,LAC,East,West,1,113,41,92,0.446,15,38,0.395,16,20,0.8,8,33,41,30,6,6,10,17,99.6,113.7,109.1,110,39,84,0.464,13,39,0.333,19,24,0.792,12,31,43,18,8,4,14,20,101.0,105.5,111.1
2022_0396,2022-23,2022-12-12,LAC,GSW,West,West,0,114,43,88,0.489,10,31,0.323,18,22,0.818,10,31,41,31,6,5,13,19,98.6,118.8,109.8,116,42,86,0.488,14,37,0.378,18,23,0.783,11,31,42,29,7,5,13,17,96.7,110.5,113.5
2022_0397,2022-23,2022-12-12,OKC,DAL,West,West,0,105,37,92,0.402,11,38,0.289,20,26,0.769,14,34,48,31,7,5,15,20,91.8,115.8,107.4,106,38,82,0.463,13,36,0.361,17,23,0.739,12,35,47,19,7,6,15,18,100.5,108.0,122.5
2022_0398,2022-23,2022-12-12,TOR,DET,East,East,0,85,33,80,0.412,11,33,0.333,8,10,0.8,14,32,46,28,9,5,15,23,104.8,119.2,113.5,102,40,85,0.471,9,30,0.3,13,17,0.765,8,35,43,28,5,6,8,16,103.7,112.7,110.1
2022_0399,2022-23,2022-12-12,ATL,NOP,East,West,1,109,41,92,0.446,12,35,0.343,15,21,0.714,11,34,45,20,10,5,6,22,99.2,105.9,109.4,91,32,86,0.372,11,31,0.355,16,22,0.727,11,30,41,23,7,3,17,23,100.0,103.6,107.5
2022_0400,2022-23,2022-12-13,BOS,MIN,East,West,0,115,42,87,0.483,15,45,0.333,16,20,0.8,8,30,38,25,9,7,13,20,100.2,114.9,111.4,126,48,92,0.522,15,41,0.366,15,21,0.714,4,31,35,33,7,3,14,17,100.7,111.1,110.8
2022_0401,2022-23,2022-12-13,SAC,CHI,West,East,1,105,41,87,0.471,10,31,0.323,13,18,0.722,13,31,44,28,6,4,13,25,103.0,116.5,112.3,99,37,89,0.416,11,30,0.367,14,19,0.737,10,31,41,33,10,6,17,21,101.2,102.9,111.9
2022_0402,2022-23,2022-12-13,CHA,UTA,East,West,1,100,37,81,0.457,11,32,0.344,15,21,0.714,8,33,41,28,8,5,8,24,99.2,109.3,108.6,94,35,87,0.402,9,29,0.31,15,21,0.714,14,29,43,29,7,6,14,22,98.2,108.8,114.2
2022_0403,2022-23,2022-12-13,LAL,MIN,West,West,1,117,44,92,0.478,14,38,0.368,15,21,0.714,12,37,49,32,5,5,14,19,98.0,113.3,102.5,108,41,90,0.456,11,35,0.314,15,21,0.714,9,31,40,31,5,4,12,14,102.2,117.6,104.9
2022_0404,2022-23,2022-12-13,DEN,MIL,West,East,0,104,35,81,0.432,14,40,0.35,20,28,0.714,8,36,44,24,11,5,8,17,100.9,116.7,110.4,122,44,95,0.463,11,30,0.367,23,29,0.793,11,33,44,25,10,6,11,15,99.3,103.8,108.9
2022_0405,2022-23,2022-12-13,LAL,DAL,West,West,1,125,46,90,0.511,12,35,0.343,21,28,0.75,11,30,41,31,10,5,15,18,100.6,115.3,102.1,114,43,88,0.489,15,39,0.385,13,17,0.765,10,30,40,27,10,3,13,15,102.2,105.5,115.8
2022_0406,2022-23,2022-12-13,MIA,DEN,East,West,0,95,35,83,0.422,11,33,0.333,14,19,0.737,16,36,52,27,7,6,11,18,93.7,111.2,110.3,104,41,96,0.427,9,28,0.321,13,18,0.722,6,35,41,27,5,5,18,19,102.5,109.2,110.9
2022_0407,2022-23,2022-12-13,UTA,MEM,West,West,0,99,34,80,0.425,12,34,0.353,19,25,0.76,11,31,42,29,7,5,16,17,104.7,109.4,111.7,115,43,92,0.467,14,39,0.359,15,21,0.714,9,36,45,25,5,3,11,22,99.5,102.6,113.5
2022_0408,2022-23,2022-12-14,MIL,PHI,East,East,1,100,36,91,0.396,14,40,0.35,14,20,0.7,8,34,42,24,9,4,9,20,100.1,110.3,112.5,95,33,81,0.407,16,41,0.39,13,17,0.765,8,38,46,24,5,5,16,22,103.3,120.7,117.1
2022_0409,2022-23,2022-12-14,NOP,MIL,West,East,0,103,40,88,0.455,13,35,0.371,10,13,0.769,9,36,45,29,9,4,20,18,99.1,102.3,114.6,114,40,89,0.449,10,32,0.312,24,33,0.727,8,31,39,22,7,4,12,19,100.3,108.3,105.5
2022_0410,2022-23,2022-12-14,LAL,CLE,West,East,0,106,41,86,0.477,15,39,0.385,9,13,0.692,11,34,45,27,9,6,10,21,108.5,114.5,105.4,117,46,97,0.474,12,35,0.343,13,17,0.765,8,31,39,24,7,3,12,20,108.0,115.6,112.8
2022_0411,2022-23,2022-12-14,HOU,MEM,West,West,1,105,39,86,0.453,14,38,0.368,13,18,0.722,9,34,43,23,7,4,15,20,99.8,120.2,109.6,101,38,89,0.427,14,34,0.412,11,14,0.786,7,34,41,27,3,3,12,18,101.6,111.4,113.8
2022_0412,2022-23,2022-12-14,HOU,BOS,West,East,1,111,37,84,0.44,12,36,0.333,18,23,0.783,7,30,37,30,4,3,14,16,99.6,107.6,111.0,104,34,82,0.415,18,47,0.383,18,24,0.75,10,26,36,27,5,4,11,21,101.2,115.2,111.3
2022_0413,2022-23,2022-12-14,DEN,SAS,West,West,0,101,36,83,0.434,10,33,0.303,19,25,0.76,8,33,41,30,4,4,11,14,100.3,108.1,112.8,110,40,85,0.471,11,31,0.355,19,25,0.76,11,30,41,20,8,5,16,21,100.5,113.0,105.5
2022_0414,2022-23,2022-12-14,NOP,MIN,West,West,0,98,38,84,0.452,9,26,0.346,13,16,0.812,11,34,45,24,4,6,11,18,102.9,99.1,111.0,116,43,90,0.478,16,41,0.39,14,19,0.737,12,29,41,23,6,3,15,17,100.5,110.8,97.2
2022_0415,2022-23,2022-12-14,CHA,DET,East,East,0,95,34,81,0.42,12,37,0.324,15,18,0.833,12,31,43,24,7,4,13,17,97.1,113.6,107.7,115,45,94,0.479,16,39,0.41,9,13,0.692,8,34,42,28,9,3,16,18,99.9,115.7,106.2
2022_0416,2022-23,2022-12-15,PHX,SAS,West,West,1,109,38,79,0.481,11,30,0.367,22,27,0.815,12,32,44,22,9,5,9,17,92.7,115.9,104.5,103,36,73,0.493,13,35,0.371,18,23,0.783,8,30,38,22,6,4,15,22,99.0,115.4,113.2
2022_0417,2022-23,2022-12-15,MIL,LAL,East,West,1,120,40,91,0.44,17,45,0.378,23,28,0.821,12,30,42,20,9,4,16,19,103.3,110.6,113.1,110,42,86,0.488,12,30,0.4,14,19,0.737,11,32,43,28,7,4,10,23,105.2,105.7,111.2
2022_0418,2022-23,2022-12-15,IND,DAL,East,West,0,98,37,91,0.407,14,35,0.4,10,14,0.714,10,32,42,15,6,4,15,13,101.7,113.4,113.3,102,35,86,0.407,13,32,0.406,19,26,0.731,11,41,52,29,6,4,8,21,97.4,106.3,114.7
2022_0419,2022-23,2022-12-15,ATL,MIA,East,East,0,109,43,92,0.467,11,34,0.324,12,16,0.75,11,29,40,30,4,6,13,20,101.0,107.1,112.8,113,43,84,0.512,16,38,0.421,11,16,0.688,8,36,44,21,5,6,13,22,97.4,118.9,107.9
2022_0420,2022-23,2022-12-15,LAL,CHI,West,East,0,108,39,90,0.433,13,37,0.351,17,23,0.739,11,32,43,32,11,5,16,22,98.1,114.7,106.1,109,40,90,0.444,12,35,0.343,17,21,0.81,9,29,38,25,7,3,13,18,94.7,112.0,112.0
2022_0421,2022-23,2022-12-15,DEN,DAL,West,West,0,106,38,86,0.442,12,30,0.4,18,24,0.75,11,36,47,19,7,4,15,18,95.5,104.8,108.8,107,39,86,0.453,11,30,0.367,18,23,0.783,6,36,42,25,4,3,13,19,101.9,102.9,115.4
2022_0422,2022-23,2022-12-15,HOU,DET,West,East,0,98,35,80,0.438,13,36,0.361,15,20,0.75,14,37,51,23,9,2,16,23,97.5,121.0,111.9,122,43,95,0.453,14,38,0.368,22,28,0.786,8,35,43,22,9,2,16,21,98.5,110.6,113.0
2022_0423,2022-23,2022-12-16,SAC,SAS,West,West,0,98,34,83,0.41,14,32,0.438,16,21,0.762,13,34,47,20,8,3,15,17,97.2,107.6,115.0,103,41,88,0.466,8,26,0.308,13,19,0.684,10,29,39,28,10,4,15,17,104.3,109.8,102.4
2022_0424,2022-23,2022-12-16,CLE,WAS,East,East,1,115,44,99,0.444,14,40,0.35,13,18,0.722,12,36,48,29,10,5,10,20,102.7,115.7,105.4,106,41,85,0.482,12,35,0.343,12,15,0.8,9,37,46,23,11,3,7,14,107.7,99.4,116.1
2022_0425,2022-23,2022-12-16,IND,POR,East,West,0,94,35,78,0.449,11,33,0.333,13,17,0.765,6,33,39,15,7,5,15,19,103.4,101.1,108.5,99,34,86,0.395,11,36,0.306,20,26,0.769,10,34,44,20,6,5,11,13,97.9,111.6,110.3
